,barcode,create_time,el_no,result
3770,4077,1550267498.5570104,Line1,1
3771,504076,1550267501.5589707,Line2,0
3772,4078,1550267513.5684352,Line1,1
3773,504077,1550267516.5700438,Line2,1
3774,504078,1550267531.5766416,Line2,1
3775,4079,1550267528.575068,Line1,0
3776,504079,1550267546.584211,Line2,1
3777,4080,1550267543.5840316,Line1,1
3778,4081,1550267558.5897458,Line1,1
3779,504080,1550267561.5926437,Line2,1
3780,4082,1550267573.5966868,Line1,1
3781,504081,1550267576.6002197,Line2,1
3782,4083,1550267588.6069286,Line1,1
3783,504082,1550267591.6251955,Line2,1
3784,504083,1550267606.6326618,Line2,1
3785,4084,1550267603.6132426,Line1,0
3786,504084,1550267621.6407244,Line2,0
3787,4085,1550267618.6234024,Line1,0
3788,504085,1550267636.655365,Line2,1
3789,4086,1550267633.6381702,Line1,1
3790,4087,1550267648.641221,Line1,1
3791,504086,1550267651.657457,Line2,0
3792,4088,1550267663.6486087,Line1,1
3793,504087,1550267666.6648755,Line2,1
3794,4089,1550267678.6572912,Line1,1
3795,504088,1550267681.6744475,Line2,1
3796,4090,1550267693.6697097,Line1,0
3797,504089,1550267696.7048843,Line2,0
3798,504090,1550267711.7163296,Line2,1
3799,4091,1550267708.670194,Line1,0
3800,504091,1550267726.7318697,Line2,1
3801,4092,1550267723.6781008,Line1,1
3802,4093,1550267738.6936438,Line1,1
3803,504092,1550267741.74213,Line2,0
3804,4094,1550267753.698735,Line1,0
3805,504093,1550267756.7465103,Line2,0
3806,4095,1550267768.7025535,Line1,1
3807,4096,1550267783.7074938,Line1,1
3808,504094,1550267771.7468224,Line2,0
3809,504095,1550267786.7558362,Line2,0
3810,4097,1550267798.715017,Line1,0
3811,504096,1550267801.7633326,Line2,1
3812,504097,1550267816.7689762,Line2,1
3813,4098,1550267813.7204888,Line1,1
3814,504098,1550267831.775956,Line2,1
3815,504099,1550267846.7862704,Line2,1
3816,4099,1550267828.7288244,Line1,0
3817,4100,1550267843.73875,Line1,1
3818,504100,1550267861.7954707,Line2,1
3819,504101,1550267876.8023288,Line2,1
3820,4101,1550267858.7459762,Line1,0
3821,504102,1550267891.8053632,Line2,1
3822,4102,1550267873.754875,Line1,0
3823,4103,1550267888.7569964,Line1,1
3824,504103,1550267906.8115904,Line2,1
3825,4104,1550267903.7617028,Line1,1
3826,504104,1550267921.8201354,Line2,1
3827,4105,1550267918.7704196,Line1,0
3828,504105,1550267936.8269446,Line2,1
3829,4106,1550267933.7798495,Line1,1
3830,4107,1550267948.7871923,Line1,1
3831,504106,1550267951.8348656,Line2,1
3832,4108,1550267963.7956316,Line1,1
3833,504107,1550267966.8439927,Line2,1
3834,4109,1550267978.8069959,Line1,1
3835,504108,1550267981.8553526,Line2,1
3836,4110,1550267993.811961,Line1,1
3837,504109,1550267996.875938,Line2,1
3838,504110,1550268011.8874135,Line2,1
3839,4111,1550268008.8221135,Line1,0
3840,504111,1550268026.8887956,Line2,0
3841,4112,1550268023.8269963,Line1,0
3842,504112,1550268041.894913,Line2,1
3843,4113,1550268038.832471,Line1,0
3844,504113,1550268056.9034605,Line2,0
3845,4114,1550268053.8404055,Line1,1
3846,504114,1550268071.9047172,Line2,1
3847,4115,1550268068.8428514,Line1,1
3848,504115,1550268086.912819,Line2,1
3849,504116,1550268101.9173167,Line2,1
3850,4116,1550268083.8487823,Line1,0
3851,4117,1550268098.854204,Line1,0
3852,504117,1550268116.9248574,Line2,0
3853,4118,1550268113.861902,Line1,1
3854,504118,1550268131.9262207,Line2,1
3855,4119,1550268128.8679345,Line1,1
3856,504119,1550268146.9311283,Line2,1
3857,4120,1550268143.8680544,Line1,1
3858,4121,1550268158.8733954,Line1,1
3859,504120,1550268161.9363875,Line2,1
3860,4122,1550268173.8797748,Line1,1
3861,504121,1550268176.944937,Line2,0
3862,4123,1550268188.8877177,Line1,1
3863,504122,1550268191.954611,Line2,0
3864,4124,1550268203.8969817,Line1,1
3865,504123,1550268206.9620821,Line2,1
3866,4125,1550268218.9056723,Line1,1
3867,504124,1550268221.9697676,Line2,0
3868,4126,1550268233.9131021,Line1,1
3869,504125,1550268236.978499,Line2,1
3870,4127,1550268248.9237416,Line1,1
3871,504126,1550268251.9867456,Line2,1
3872,4128,1550268263.9327514,Line1,1
3873,504127,1550268266.9971125,Line2,1
3874,504128,1550268282.0033207,Line2,1
3875,4129,1550268278.9415324,Line1,0
3876,4130,1550268293.9525547,Line1,1
3877,504129,1550268297.014789,Line2,0
3878,4131,1550268308.9567802,Line1,1
3879,504130,1550268312.0149126,Line2,1
3880,4132,1550268323.9705887,Line1,1
3881,504131,1550268327.0346425,Line2,1
3882,4133,1550268338.9799347,Line1,1
3883,504132,1550268342.0451696,Line2,1
3884,4134,1550268353.990477,Line1,1
3885,504133,1550268357.0534897,Line2,1
3886,4135,1550268369.0016687,Line1,1
3887,504134,1550268372.067955,Line2,1
3888,4136,1550268384.0131333,Line1,1
3889,504135,1550268387.076096,Line2,1
3890,504136,1550268402.1042454,Line2,1
3891,4137,1550268399.023341,Line1,0
3892,504137,1550268417.1107013,Line2,1
3893,4138,1550268414.0286467,Line1,0
3894,504138,1550268432.1240983,Line2,1
3895,504139,1550268447.1326582,Line2,1
3896,4139,1550268429.0298185,Line1,0
3897,4140,1550268444.0374432,Line1,1
3898,4141,1550268459.0441635,Line1,1
3899,504140,1550268462.139467,Line2,0
3900,4142,1550268474.04875,Line1,1
3901,504141,1550268477.1440914,Line2,1
3902,4143,1550268489.0573437,Line1,1
3903,504142,1550268492.1525733,Line2,1
3904,4144,1550268504.0676258,Line1,1
3905,504143,1550268507.1641529,Line2,1
3906,4145,1550268519.0758295,Line1,1
3907,504144,1550268522.1733541,Line2,1
3908,4146,1550268534.0877259,Line1,1
3909,504145,1550268537.181952,Line2,1
3910,4147,1550268549.0951042,Line1,1
3911,504146,1550268552.190331,Line2,1
3912,504147,1550268567.2172718,Line2,1
3913,4148,1550268564.1052334,Line1,0
3914,4149,1550268579.111678,Line1,1
3915,504148,1550268582.2262602,Line2,0
3916,504149,1550268597.2353153,Line2,1
3917,4150,1550268594.1246605,Line1,0
3918,504150,1550268612.2591388,Line2,1
3919,4151,1550268609.1334722,Line1,1
3920,4152,1550268624.138332,Line1,1
3921,504151,1550268627.2660446,Line2,1
3922,4153,1550268639.1482973,Line1,1
3923,504152,1550268642.2749956,Line2,0
3924,4154,1550268654.1539328,Line1,1
3925,504153,1550268657.2806997,Line2,0
3926,4155,1550268669.1616237,Line1,1
3927,504154,1550268672.2858925,Line2,1
3928,4156,1550268684.1666121,Line1,1
3929,504155,1550268687.2931366,Line2,1
3930,4157,1550268699.1754532,Line1,1
3931,504156,1550268702.302004,Line2,1
3932,4158,1550268714.1826754,Line1,1
3933,504157,1550268717.3104348,Line2,1
3934,4159,1550268729.1923063,Line1,1
3935,504158,1550268732.3188715,Line2,1
3936,4160,1550268744.1998973,Line1,0
3937,504159,1550268747.3276737,Line2,0
3938,4161,1550268759.2053037,Line1,1
3939,504160,1550268762.3308852,Line2,1
3940,4162,1550268774.208446,Line1,1
3941,504161,1550268777.3363261,Line2,1
3942,4163,1550268789.2173772,Line1,1
3943,504162,1550268792.3429396,Line2,0
3944,504163,1550268807.3547254,Line2,1
3945,4164,1550268804.2266958,Line1,0
3946,504164,1550268822.3585596,Line2,1
3947,4165,1550268819.2314837,Line1,1
3948,4166,1550268834.2421882,Line1,1
3949,504165,1550268837.3686748,Line2,1
3950,4167,1550268849.251404,Line1,1
3951,504166,1550268852.3701105,Line2,1
3952,4168,1550268864.281099,Line1,1
3953,504167,1550268867.3775473,Line2,0
3954,504168,1550268882.3847442,Line2,1
3955,4169,1550268879.2881408,Line1,0
3956,504169,1550268897.395669,Line2,1
3957,4170,1550268894.3015957,Line1,1
3958,504170,1550268912.4089508,Line2,1
3959,4171,1550268909.3137543,Line1,0
3960,504171,1550268927.42325,Line2,1
3961,4172,1550268924.3253648,Line1,1
3962,504172,1550268942.4347606,Line2,1
3963,4173,1550268939.3403919,Line1,0
3964,4174,1550268954.3423326,Line1,1
3965,504173,1550268957.439296,Line2,0
3966,4175,1550268969.3497376,Line1,1
3967,504174,1550268972.444167,Line2,1
3968,4176,1550268984.3561783,Line1,1
3969,504175,1550268987.450535,Line2,0
3970,504176,1550269002.4595964,Line2,1
3971,4177,1550268999.3627763,Line1,0
3972,504177,1550269017.465562,Line2,1
3973,4178,1550269014.372107,Line1,0
3974,504178,1550269032.4733758,Line2,1
3975,4179,1550269029.3797848,Line1,1
3976,504179,1550269047.4830432,Line2,1
3977,4180,1550269044.3864627,Line1,1
3978,4181,1550269059.3976743,Line1,1
3979,504180,1550269062.4919398,Line2,1
3980,4182,1550269074.3994498,Line1,1
3981,504181,1550269077.4968534,Line2,1
3982,4183,1550269089.4108462,Line1,1
3983,504182,1550269092.5051136,Line2,1
3984,4184,1550269104.4366412,Line1,1
3985,504183,1550269107.5186071,Line2,1
3986,504184,1550269122.528078,Line2,1
3987,4185,1550269119.4484842,Line1,0
3988,4186,1550269134.4516513,Line1,1
3989,504185,1550269137.5296862,Line2,0
3990,504186,1550269152.5379767,Line2,1
3991,4187,1550269149.4582448,Line1,0
3992,4188,1550269164.4643595,Line1,1
3993,504187,1550269167.5464423,Line2,0
3994,4189,1550269179.4702296,Line1,1
3995,504188,1550269182.5478933,Line2,0
3996,4190,1550269194.4744875,Line1,1
3997,504189,1550269197.5542397,Line2,1
3998,4191,1550269209.4860804,Line1,1
3999,504190,1550269212.5658386,Line2,1
4000,4192,1550269224.4953542,Line1,1
4001,504191,1550269227.5660975,Line2,1
4002,4193,1550269239.4983332,Line1,1
4003,504192,1550269242.5779028,Line2,0
4004,4194,1550269254.5024858,Line1,1
4005,504193,1550269257.5835207,Line2,1
4006,4195,1550269269.5124946,Line1,1
4007,504194,1550269272.5923696,Line2,1
4008,4196,1550269284.5175078,Line1,1
4009,504195,1550269287.5993395,Line2,1
4010,504196,1550269302.610154,Line2,1
4011,4197,1550269299.528233,Line1,0
4012,504197,1550269317.6238875,Line2,1
4013,4198,1550269314.543763,Line1,1
4014,4199,1550269329.553002,Line1,1
4015,504198,1550269332.6494248,Line2,0
4016,4200,1550269344.5589304,Line1,1
4017,504199,1550269347.660866,Line2,0
4018,4201,1550269359.570004,Line1,1
4019,504200,1550269362.664954,Line2,1
4020,4202,1550269374.576621,Line1,1
4021,504201,1550269377.6741714,Line2,1
4022,4203,1550269389.5789444,Line1,0
4023,504202,1550269392.6746478,Line2,0
4024,4204,1550269404.590858,Line1,1
4025,4205,1550269419.5934868,Line1,1
4026,504203,1550269407.6839283,Line2,0
4027,504204,1550269422.6900694,Line2,1
4028,4206,1550269434.599743,Line1,1
4029,4207,1550269449.6116512,Line1,1
4030,504205,1550269437.6960237,Line2,0
4031,504206,1550269452.7063084,Line2,1
4032,4208,1550269464.6197543,Line1,1
4033,504207,1550269467.7149568,Line2,0
4034,4209,1550269479.627947,Line1,1
4035,504208,1550269482.7380464,Line2,1
4036,504209,1550269497.741993,Line2,1
4037,4210,1550269494.6362848,Line1,0
4038,4211,1550269509.6387157,Line1,1
4039,504210,1550269512.7489505,Line2,0
4040,504211,1550269527.7551777,Line2,1
4041,4212,1550269524.6449182,Line1,0
4042,504212,1550269542.7594478,Line2,1
4043,4213,1550269539.6494794,Line1,0
4044,504213,1550269557.7629085,Line2,1
4045,4214,1550269554.6557562,Line1,1
4046,504214,1550269572.7745275,Line2,1
4047,4215,1550269569.6624231,Line1,1
4048,4216,1550269584.6715882,Line1,1
4049,504215,1550269587.7815635,Line2,1
4050,4217,1550269599.6799498,Line1,1
4051,504216,1550269602.790248,Line2,0
4052,4218,1550269614.6804414,Line1,1
4053,504217,1550269617.7928605,Line2,1
4054,504218,1550269632.7987251,Line2,1
4055,4219,1550269629.687844,Line1,0
4056,504219,1550269647.805011,Line2,1
4057,4220,1550269644.6950457,Line1,0
4058,504220,1550269662.8079922,Line2,1
4059,4221,1550269659.6981714,Line1,1
4060,504221,1550269677.8162818,Line2,1
4061,4222,1550269674.7041206,Line1,1
4062,4223,1550269689.713624,Line1,1
4063,504222,1550269692.8243816,Line2,1
4064,4224,1550269704.7227895,Line1,1
4065,504223,1550269707.8337624,Line2,1
4066,4225,1550269719.7249627,Line1,1
4067,504224,1550269722.83805,Line2,1
4068,4226,1550269734.7383678,Line1,1
4069,504225,1550269737.8469877,Line2,1
4070,4227,1550269749.7435174,Line1,1
4071,504226,1550269752.886015,Line2,1
4072,4228,1550269764.755371,Line1,1
4073,504227,1550269767.889053,Line2,0
4074,4229,1550269779.7695012,Line1,1
4075,504228,1550269782.8964076,Line2,1
4076,4230,1550269794.7770126,Line1,1
4077,504229,1550269797.902534,Line2,1
4078,4231,1550269809.7833009,Line1,1
4079,504230,1550269812.9097764,Line2,1
4080,4232,1550269824.7938542,Line1,1
4081,504231,1550269827.9204032,Line2,1
4082,4233,1550269839.8039508,Line1,1
4083,504232,1550269842.930524,Line2,1
4084,4234,1550269854.8131177,Line1,1
4085,504233,1550269857.938649,Line2,1
4086,4235,1550269869.8193493,Line1,1
4087,504234,1550269872.9471428,Line2,1
4088,4236,1550269884.829471,Line1,1
4089,504235,1550269887.955945,Line2,1
4090,4237,1550269899.8365993,Line1,1
4091,504236,1550269902.9644372,Line2,1
4092,4238,1550269914.849399,Line1,1
4093,504237,1550269917.9758296,Line2,1
4094,4239,1550269929.850386,Line1,1
4095,504238,1550269932.991442,Line2,0
4096,4240,1550269944.8723106,Line1,1
4097,504239,1550269947.999257,Line2,1
4098,4241,1550269959.8813238,Line1,1
4099,504240,1550269963.0077498,Line2,1
4100,4242,1550269974.8903284,Line1,1
4101,504241,1550269978.0169783,Line2,1
4102,4243,1550269989.8995974,Line1,1
4103,504242,1550269993.027331,Line2,0
4104,4244,1550270004.907006,Line1,1
4105,504243,1550270008.0353546,Line2,0
4106,4245,1550270019.9178646,Line1,1
4107,504244,1550270023.0421646,Line2,1
4108,504245,1550270038.0484705,Line2,1
4109,4246,1550270034.9229598,Line1,0
4110,504246,1550270053.062739,Line2,1
4111,4247,1550270049.9371636,Line1,1
4112,4248,1550270064.945574,Line1,0
4113,504247,1550270068.0742824,Line2,0
4114,4249,1550270079.9505198,Line1,1
4115,504248,1550270083.0770998,Line2,1
4116,4250,1550270094.9539373,Line1,1
4117,504249,1550270098.0815046,Line2,1
4118,4251,1550270109.9634616,Line1,1
4119,504250,1550270113.0890534,Line2,1
4120,4252,1550270124.9727025,Line1,1
4121,504251,1550270128.1015265,Line2,1
4122,4253,1550270139.9821906,Line1,1
4123,504252,1550270143.108679,Line2,1
4124,504253,1550270158.1181953,Line2,1
4125,4254,1550270154.9926958,Line1,0
4126,4255,1550270169.99889,Line1,1
4127,504254,1550270173.1255012,Line2,0
4128,4256,1550270185.0050068,Line1,1
4129,504255,1550270188.130615,Line2,0
4130,4257,1550270200.013337,Line1,1
4131,504256,1550270203.1357195,Line2,1
4132,504257,1550270218.1445713,Line2,1
4133,4258,1550270215.016879,Line1,0
4134,504258,1550270233.1572323,Line2,1
4135,4259,1550270230.0317314,Line1,1
4136,4260,1550270245.0382364,Line1,1
4137,504259,1550270248.1646922,Line2,1
4138,4261,1550270260.049927,Line1,1
4139,504260,1550270263.1787336,Line2,0
4140,504261,1550270278.18434,Line2,1
4141,4262,1550270275.0587318,Line1,0
4142,504262,1550270293.1856146,Line2,1
4143,4263,1550270290.0590954,Line1,1
4144,4264,1550270305.0661726,Line1,1
4145,504263,1550270308.192678,Line2,1
4146,4265,1550270320.0778584,Line1,1
4147,504264,1550270323.2056656,Line2,1
4148,4266,1550270335.0863914,Line1,1
4149,504265,1550270338.2119045,Line2,1
4150,4267,1550270350.0937774,Line1,1
4151,504266,1550270353.2215993,Line2,1
4152,4268,1550270365.103879,Line1,1
4153,504267,1550270368.2303016,Line2,1
4154,4269,1550270380.11226,Line1,1
4155,504268,1550270383.240142,Line2,1
4156,504269,1550270398.248494,Line2,1
4157,4270,1550270395.1219823,Line1,0
4158,504270,1550270413.2636337,Line2,1
4159,4271,1550270410.1223247,Line1,1
4160,4272,1550270425.1278138,Line1,1
4161,504271,1550270428.269943,Line2,1
4162,4273,1550270440.1341975,Line1,1
4163,504272,1550270443.2785795,Line2,1
4164,4274,1550270455.1485565,Line1,1
4165,504273,1550270458.2896404,Line2,1
4166,4275,1550270470.1536365,Line1,1
4167,504274,1550270473.2933006,Line2,1
4168,4276,1550270485.1614506,Line1,0
4169,504275,1550270488.3047378,Line2,0
4170,504276,1550270503.3116512,Line2,1
4171,4277,1550270500.1694734,Line1,0
4172,504277,1550270518.3258111,Line2,1
4173,4278,1550270515.1854584,Line1,1
4174,504278,1550270533.326798,Line2,1
4175,4279,1550270530.1999676,Line1,1
4176,4280,1550270545.2106974,Line1,1
4177,504279,1550270548.337184,Line2,1
4178,4281,1550270560.2219265,Line1,1
4179,504280,1550270563.3496995,Line2,0
4180,504281,1550270578.3552234,Line2,1
4181,4282,1550270575.2280822,Line1,0
4182,504282,1550270593.358615,Line2,1
4183,4283,1550270590.2352378,Line1,0
4184,4284,1550270605.2392962,Line1,1
4185,504283,1550270608.3721929,Line2,0
4186,4285,1550270620.2523792,Line1,1
4187,504284,1550270623.3783047,Line2,1
4188,4286,1550270635.2744937,Line1,1
4189,504285,1550270638.3856535,Line2,0
4190,4287,1550270650.2800715,Line1,1
4191,504286,1550270653.390139,Line2,1
4192,4288,1550270665.287233,Line1,1
4193,504287,1550270668.3995228,Line2,1
4194,504288,1550270683.4069743,Line2,1
4195,4289,1550270680.2961588,Line1,0
4196,504289,1550270698.4086678,Line2,1
4197,4290,1550270695.298654,Line1,1
4198,4291,1550270710.3058374,Line1,1
4199,504290,1550270713.4157445,Line2,0
4200,4292,1550270725.313361,Line1,1
4201,504291,1550270728.4238262,Line2,1
4202,4293,1550270740.3213859,Line1,1
4203,504292,1550270743.4322524,Line2,1
4204,4294,1550270755.3234193,Line1,1
4205,504293,1550270758.4364789,Line2,0
4206,4295,1550270770.3329618,Line1,1
4207,504294,1550270773.4464934,Line2,1
4208,4296,1550270785.3434634,Line1,1
4209,504295,1550270788.4532945,Line2,1
4210,4297,1550270800.3529913,Line1,1
4211,504296,1550270803.4641535,Line2,1
4212,4298,1550270815.3606255,Line1,1
4213,504297,1550270818.4714415,Line2,1
4214,4299,1550270830.3696415,Line1,1
4215,504298,1550270833.4808445,Line2,1
4216,4300,1550270845.37789,Line1,1
4217,504299,1550270848.487704,Line2,1
4218,4301,1550270860.3850307,Line1,1
4219,504300,1550270863.4958308,Line2,1
4220,4302,1550270875.3920584,Line1,1
4221,504301,1550270878.5042102,Line2,1
4222,504302,1550270893.5155463,Line2,1
4223,4303,1550270890.4022853,Line1,0
4224,4304,1550270905.4036343,Line1,1
4225,504303,1550270908.524908,Line2,0
4226,4305,1550270920.414345,Line1,1
4227,504304,1550270923.5399628,Line2,1
4228,4306,1550270935.4231951,Line1,1
4229,504305,1550270938.548655,Line2,1
4230,4307,1550270950.4323616,Line1,1
4231,504306,1550270953.5611975,Line2,1
4232,4308,1550270965.445649,Line1,1
4233,504307,1550270968.5711799,Line2,1
4234,4309,1550270980.452694,Line1,1
4235,504308,1550270983.580439,Line2,1
4236,504309,1550270998.5898263,Line2,1
4237,4310,1550270995.4633822,Line1,0
4238,504310,1550271013.5986786,Line2,0
4239,4311,1550271010.4743128,Line1,0
4240,504311,1550271028.6068745,Line2,1
4241,4312,1550271025.4818146,Line1,1
4242,4313,1550271040.4874618,Line1,1
4243,504312,1550271043.6162052,Line2,0
4244,504313,1550271058.6222038,Line2,1
4245,4314,1550271055.495151,Line1,0
4246,504314,1550271073.6224616,Line2,1
4247,4315,1550271070.4997802,Line1,1
4248,4316,1550271085.5031118,Line1,1
4249,504315,1550271088.6310132,Line2,1
4250,4317,1550271100.5125105,Line1,1
4251,504316,1550271103.6404493,Line2,1
4252,4318,1550271115.52187,Line1,1
4253,504317,1550271118.6505895,Line2,1
4254,504318,1550271133.656492,Line2,1
4255,4319,1550271130.5297434,Line1,0
4256,504319,1550271148.6580548,Line2,1
4257,4320,1550271145.533783,Line1,0
4258,504320,1550271163.6694384,Line2,1
4259,4321,1550271160.5399468,Line1,0
4260,504321,1550271178.6779115,Line2,0
4261,4322,1550271175.550132,Line1,1
4262,504322,1550271193.6863976,Line2,1
4263,4323,1550271190.5598207,Line1,1
4264,504323,1550271208.6977797,Line2,1
4265,4324,1550271205.5679407,Line1,0
4266,504324,1550271223.7072525,Line2,1
4267,4325,1550271220.5803401,Line1,1
4268,4326,1550271235.5884774,Line1,1
4269,504325,1550271238.7140374,Line2,0
4270,4327,1550271250.5975573,Line1,1
4271,504326,1550271253.719865,Line2,1
4272,4328,1550271265.600057,Line1,1
4273,504327,1550271268.7287455,Line2,1
4274,504328,1550271283.7399857,Line2,1
4275,4329,1550271280.611299,Line1,0
4276,4330,1550271295.623562,Line1,1
4277,504329,1550271298.7502122,Line2,0
4278,4331,1550271310.6326764,Line1,1
4279,504330,1550271313.7544372,Line2,1
4280,4332,1550271325.647423,Line1,1
4281,504331,1550271328.7587483,Line2,0
4282,4333,1550271340.6537876,Line1,1
4283,504332,1550271343.7661884,Line2,1
4284,4334,1550271355.6585982,Line1,1
4285,504333,1550271358.76934,Line2,1
4286,4335,1550271370.6666162,Line1,1
4287,504334,1550271373.7787144,Line2,0
4288,4336,1550271385.671795,Line1,1
4289,504335,1550271388.7833319,Line2,1
