,AI_result,OP_result,barcode,create_time,el_no
3647,1,1,504014,1550266570.9265654,Line2
3648,1,1,4016,1550266583.0592146,Line1
3649,1,1,504015,1550266585.935895,Line2
3650,1,1,4017,1550266598.0666122,Line1
3651,1,1,504016,1550266600.9444375,Line2
3652,1,1,4018,1550266613.0759447,Line1
3653,1,1,504017,1550266615.968276,Line2
3654,1,1,4019,1550266628.086414,Line1
3655,1,1,504018,1550266630.978837,Line2
3656,1,1,504019,1550266645.989953,Line2
3657,0,0,4020,1550266643.0977693,Line1
3658,1,1,504020,1550266661.0205462,Line2
3659,1,1,4021,1550266658.0977943,Line1
3660,1,1,4022,1550266673.1042304,Line1
3661,1,1,504021,1550266676.026588,Line2
3662,1,1,504022,1550266691.0529127,Line2
3663,0,0,4023,1550266688.1135702,Line1
3664,1,1,504023,1550266706.0594454,Line2
3665,1,1,4024,1550266703.1211133,Line1
3666,1,1,4025,1550266718.1349845,Line1
3667,0,0,504024,1550266721.0729835,Line2
3668,1,1,4026,1550266733.1386728,Line1
3669,1,1,504025,1550266736.0802727,Line2
3670,1,1,4027,1550266748.1504996,Line1
3671,1,1,504026,1550266751.0894785,Line2
3672,1,1,4028,1550266763.1505294,Line1
3673,1,1,504027,1550266766.1050897,Line2
3674,1,1,4029,1550266778.1595664,Line1
3675,1,1,504028,1550266781.1164942,Line2
3676,1,1,4030,1550266793.1693375,Line1
3677,1,1,504029,1550266796.1387272,Line2
3678,1,1,504030,1550266811.15021,Line2
3679,0,0,4031,1550266808.1796896,Line1
3680,1,1,4032,1550266823.1902075,Line1
3681,0,0,504031,1550266826.1595473,Line2
3682,1,1,4033,1550266838.1990392,Line1
3683,1,1,504032,1550266841.1684337,Line2
3684,1,1,4034,1550266853.208415,Line1
3685,1,1,504033,1550266856.1799066,Line2
3686,1,1,504034,1550266871.1828623,Line2
3687,0,0,4035,1550266868.2154853,Line1
3688,1,1,504035,1550266886.186481,Line2
3689,1,1,4036,1550266883.2170687,Line1
3690,1,1,4037,1550266898.2233906,Line1
3691,1,1,504036,1550266901.1960366,Line2
3692,1,1,504037,1550266916.2044141,Line2
3693,0,0,4038,1550266913.2341244,Line1
3694,1,1,504038,1550266931.2271452,Line2
3695,1,1,4039,1550266928.2396138,Line1
3696,0,0,4040,1550266943.2519195,Line1
3697,0,0,504039,1550266946.2378728,Line2
3698,1,1,4041,1550266958.2630153,Line1
3699,1,1,504040,1550266961.2490342,Line2
3700,1,1,4042,1550266973.2707303,Line1
3701,1,1,504041,1550266976.253345,Line2
3702,0,0,4043,1550266988.2806,Line1
3703,0,0,504042,1550266991.2678556,Line2
3704,1,1,4044,1550267003.286716,Line1
3705,1,1,504043,1550267006.2718706,Line2
3706,1,1,4045,1550267018.2931602,Line1
3707,1,1,504044,1550267021.2780676,Line2
3708,1,1,4046,1550267033.3031194,Line1
3709,1,1,504045,1550267036.3037572,Line2
3710,1,1,4047,1550267048.3114047,Line1
3711,0,0,504046,1550267051.3128781,Line2
3712,1,1,4048,1550267063.3198466,Line1
3713,1,1,504047,1550267066.319175,Line2
3714,1,1,4049,1550267078.3259356,Line1
3715,1,1,504048,1550267081.3277855,Line2
3716,1,1,4050,1550267093.3397424,Line1
3717,1,1,504049,1550267096.3278644,Line2
3718,0,0,4051,1550267108.3503296,Line1
3719,0,0,504050,1550267111.3361304,Line2
3720,1,1,4052,1550267123.3568773,Line1
3721,1,1,504051,1550267126.342938,Line2
3722,1,1,4053,1550267138.3579736,Line1
3723,1,1,504052,1550267141.3452125,Line2
3724,1,1,4054,1550267153.3687677,Line1
3725,1,1,504053,1550267156.354911,Line2
3726,1,1,4055,1550267168.3763068,Line1
3727,1,1,504054,1550267171.3646953,Line2
3728,1,1,4056,1550267183.38722,Line1
3729,1,1,504055,1550267186.373111,Line2
3730,1,1,4057,1550267198.4015925,Line1
3731,1,1,504056,1550267201.3740394,Line2
3732,1,1,4058,1550267213.4102423,Line1
3733,0,0,504057,1550267216.379631,Line2
3734,1,1,4059,1550267228.4159422,Line1
3735,1,1,504058,1550267231.385618,Line2
3736,1,1,4060,1550267243.4203854,Line1
3737,1,1,504059,1550267246.3929179,Line2
3738,1,1,4061,1550267258.4284244,Line1
3739,0,0,504060,1550267261.3977203,Line2
3740,1,1,4062,1550267273.4354148,Line1
3741,0,0,504061,1550267276.4048388,Line2
3742,1,1,4063,1550267288.4416955,Line1
3743,1,1,4064,1550267303.4514525,Line1
3744,0,0,504062,1550267291.410331,Line2
3745,1,1,504063,1550267306.4229808,Line2
3746,1,1,4065,1550267318.460107,Line1
3747,1,1,504064,1550267321.4317315,Line2
3748,1,1,4066,1550267333.4695196,Line1
3749,1,1,504065,1550267336.438839,Line2
3750,1,1,4067,1550267348.4778666,Line1
3751,1,1,504066,1550267351.464645,Line2
3752,1,1,4068,1550267363.4870691,Line1
3753,1,1,504067,1550267366.4721274,Line2
3754,1,1,4069,1550267378.4945905,Line1
3755,1,1,504068,1550267381.48173,Line2
3756,1,1,4070,1550267393.5053315,Line1
3757,1,1,504069,1550267396.491218,Line2
3758,1,1,4071,1550267408.5140464,Line1
3759,1,1,504070,1550267411.5155704,Line2
3760,1,1,504071,1550267426.5251195,Line2
3761,0,0,4072,1550267423.5221672,Line1
3762,0,0,504072,1550267441.5273495,Line2
3763,0,0,4073,1550267438.528065,Line1
3764,1,1,4074,1550267453.5361285,Line1
3765,0,0,504073,1550267456.5302467,Line2
3766,1,1,4075,1550267468.541809,Line1
3767,1,1,504074,1550267471.541855,Line2
3768,1,1,4076,1550267483.547407,Line1
3769,1,1,504075,1550267486.547992,Line2
3770,1,1,4077,1550267498.5570104,Line1
3771,0,0,504076,1550267501.5589707,Line2
3772,1,1,4078,1550267513.5684352,Line1
3773,1,1,504077,1550267516.5700438,Line2
3774,1,1,504078,1550267531.5766416,Line2
3775,0,0,4079,1550267528.575068,Line1
3776,1,1,504079,1550267546.584211,Line2
3777,1,1,4080,1550267543.5840316,Line1
3778,1,1,4081,1550267558.5897458,Line1
3779,1,1,504080,1550267561.5926437,Line2
3780,1,1,4082,1550267573.5966868,Line1
3781,1,1,504081,1550267576.6002197,Line2
3782,1,1,4083,1550267588.6069286,Line1
3783,1,1,504082,1550267591.6251955,Line2
3784,1,1,504083,1550267606.6326618,Line2
3785,0,0,4084,1550267603.6132426,Line1
3786,0,0,504084,1550267621.6407244,Line2
3787,0,0,4085,1550267618.6234024,Line1
3788,1,1,504085,1550267636.655365,Line2
3789,1,1,4086,1550267633.6381702,Line1
3790,1,1,4087,1550267648.641221,Line1
3791,0,0,504086,1550267651.657457,Line2
3792,1,1,4088,1550267663.6486087,Line1
3793,1,1,504087,1550267666.6648755,Line2
3794,1,1,4089,1550267678.6572912,Line1
3795,1,1,504088,1550267681.6744475,Line2
3796,0,0,4090,1550267693.6697097,Line1
3797,0,0,504089,1550267696.7048843,Line2
3798,1,1,504090,1550267711.7163296,Line2
3799,0,0,4091,1550267708.670194,Line1
3800,1,1,504091,1550267726.7318697,Line2
3801,1,1,4092,1550267723.6781008,Line1
3802,1,1,4093,1550267738.6936438,Line1
3803,0,0,504092,1550267741.74213,Line2
3804,0,0,4094,1550267753.698735,Line1
3805,0,0,504093,1550267756.7465103,Line2
3806,1,1,4095,1550267768.7025535,Line1
3807,1,1,4096,1550267783.7074938,Line1
3808,0,0,504094,1550267771.7468224,Line2
3809,0,0,504095,1550267786.7558362,Line2
3810,0,0,4097,1550267798.715017,Line1
3811,1,1,504096,1550267801.7633326,Line2
3812,1,1,504097,1550267816.7689762,Line2
3813,1,1,4098,1550267813.7204888,Line1
3814,1,1,504098,1550267831.775956,Line2
3815,1,1,504099,1550267846.7862704,Line2
3816,0,0,4099,1550267828.7288244,Line1
3817,1,1,4100,1550267843.73875,Line1
3818,1,1,504100,1550267861.7954707,Line2
3819,1,1,504101,1550267876.8023288,Line2
3820,0,0,4101,1550267858.7459762,Line1
3821,1,1,504102,1550267891.8053632,Line2
3822,0,0,4102,1550267873.754875,Line1
3823,1,1,4103,1550267888.7569964,Line1
3824,1,1,504103,1550267906.8115904,Line2
3825,1,1,4104,1550267903.7617028,Line1
3826,1,1,504104,1550267921.8201354,Line2
3827,0,0,4105,1550267918.7704196,Line1
3828,1,1,504105,1550267936.8269446,Line2
3829,1,1,4106,1550267933.7798495,Line1
3830,1,1,4107,1550267948.7871923,Line1
3831,1,1,504106,1550267951.8348656,Line2
3832,1,1,4108,1550267963.7956316,Line1
3833,1,1,504107,1550267966.8439927,Line2
3834,1,1,4109,1550267978.8069959,Line1
3835,1,1,504108,1550267981.8553526,Line2
3836,1,1,4110,1550267993.811961,Line1
3837,1,1,504109,1550267996.875938,Line2
3838,1,1,504110,1550268011.8874135,Line2
3839,0,0,4111,1550268008.8221135,Line1
3840,0,0,504111,1550268026.8887956,Line2
3841,0,0,4112,1550268023.8269963,Line1
3842,1,1,504112,1550268041.894913,Line2
3843,0,0,4113,1550268038.832471,Line1
3844,0,0,504113,1550268056.9034605,Line2
3845,1,1,4114,1550268053.8404055,Line1
3846,1,1,504114,1550268071.9047172,Line2
3847,1,1,4115,1550268068.8428514,Line1
3848,1,1,504115,1550268086.912819,Line2
3849,1,1,504116,1550268101.9173167,Line2
3850,0,0,4116,1550268083.8487823,Line1
3851,0,0,4117,1550268098.854204,Line1
3852,0,0,504117,1550268116.9248574,Line2
3853,1,1,4118,1550268113.861902,Line1
3854,1,1,504118,1550268131.9262207,Line2
3855,1,1,4119,1550268128.8679345,Line1
3856,1,1,504119,1550268146.9311283,Line2
3857,1,1,4120,1550268143.8680544,Line1
3858,1,1,4121,1550268158.8733954,Line1
3859,1,1,504120,1550268161.9363875,Line2
3860,1,1,4122,1550268173.8797748,Line1
3861,0,0,504121,1550268176.944937,Line2
3862,1,1,4123,1550268188.8877177,Line1
3863,0,0,504122,1550268191.954611,Line2
3864,1,1,4124,1550268203.8969817,Line1
3865,1,1,504123,1550268206.9620821,Line2
3866,1,1,4125,1550268218.9056723,Line1
3867,0,0,504124,1550268221.9697676,Line2
3868,1,1,4126,1550268233.9131021,Line1
3869,1,1,504125,1550268236.978499,Line2
3870,1,1,4127,1550268248.9237416,Line1
3871,1,1,504126,1550268251.9867456,Line2
3872,1,1,4128,1550268263.9327514,Line1
3873,1,1,504127,1550268266.9971125,Line2
3874,1,1,504128,1550268282.0033207,Line2
3875,0,0,4129,1550268278.9415324,Line1
3876,1,1,4130,1550268293.9525547,Line1
3877,0,0,504129,1550268297.014789,Line2
3878,1,1,4131,1550268308.9567802,Line1
3879,1,1,504130,1550268312.0149126,Line2
3880,1,1,4132,1550268323.9705887,Line1
3881,1,1,504131,1550268327.0346425,Line2
3882,1,1,4133,1550268338.9799347,Line1
3883,1,1,504132,1550268342.0451696,Line2
3884,1,1,4134,1550268353.990477,Line1
3885,1,1,504133,1550268357.0534897,Line2
3886,1,1,4135,1550268369.0016687,Line1
3887,1,1,504134,1550268372.067955,Line2
3888,1,1,4136,1550268384.0131333,Line1
3889,1,1,504135,1550268387.076096,Line2
3890,1,1,504136,1550268402.1042454,Line2
3891,0,0,4137,1550268399.023341,Line1
3892,1,1,504137,1550268417.1107013,Line2
3893,0,0,4138,1550268414.0286467,Line1
3894,1,1,504138,1550268432.1240983,Line2
3895,1,1,504139,1550268447.1326582,Line2
3896,0,0,4139,1550268429.0298185,Line1
3897,1,1,4140,1550268444.0374432,Line1
3898,1,1,4141,1550268459.0441635,Line1
3899,0,0,504140,1550268462.139467,Line2
3900,1,1,4142,1550268474.04875,Line1
3901,1,1,504141,1550268477.1440914,Line2
3902,1,1,4143,1550268489.0573437,Line1
3903,1,1,504142,1550268492.1525733,Line2
3904,1,1,4144,1550268504.0676258,Line1
3905,1,1,504143,1550268507.1641529,Line2
3906,1,1,4145,1550268519.0758295,Line1
3907,1,1,504144,1550268522.1733541,Line2
3908,1,1,4146,1550268534.0877259,Line1
3909,1,1,504145,1550268537.181952,Line2
3910,1,1,4147,1550268549.0951042,Line1
3911,1,1,504146,1550268552.190331,Line2
3912,1,1,504147,1550268567.2172718,Line2
3913,0,0,4148,1550268564.1052334,Line1
3914,1,1,4149,1550268579.111678,Line1
3915,0,0,504148,1550268582.2262602,Line2
3916,1,1,504149,1550268597.2353153,Line2
3917,0,0,4150,1550268594.1246605,Line1
3918,1,1,504150,1550268612.2591388,Line2
3919,1,1,4151,1550268609.1334722,Line1
3920,1,1,4152,1550268624.138332,Line1
3921,1,1,504151,1550268627.2660446,Line2
3922,1,1,4153,1550268639.1482973,Line1
3923,0,0,504152,1550268642.2749956,Line2
3924,1,1,4154,1550268654.1539328,Line1
3925,0,0,504153,1550268657.2806997,Line2
3926,1,1,4155,1550268669.1616237,Line1
3927,1,1,504154,1550268672.2858925,Line2
3928,1,1,4156,1550268684.1666121,Line1
3929,1,1,504155,1550268687.2931366,Line2
3930,1,1,4157,1550268699.1754532,Line1
3931,1,1,504156,1550268702.302004,Line2
3932,1,1,4158,1550268714.1826754,Line1
3933,1,1,504157,1550268717.3104348,Line2
3934,1,1,4159,1550268729.1923063,Line1
3935,1,1,504158,1550268732.3188715,Line2
3936,0,0,4160,1550268744.1998973,Line1
3937,0,0,504159,1550268747.3276737,Line2
3938,1,1,4161,1550268759.2053037,Line1
3939,1,1,504160,1550268762.3308852,Line2
3940,1,1,4162,1550268774.208446,Line1
3941,1,1,504161,1550268777.3363261,Line2
3942,1,1,4163,1550268789.2173772,Line1
3943,0,0,504162,1550268792.3429396,Line2
3944,1,1,504163,1550268807.3547254,Line2
3945,0,0,4164,1550268804.2266958,Line1
3946,1,1,504164,1550268822.3585596,Line2
3947,1,1,4165,1550268819.2314837,Line1
3948,1,1,4166,1550268834.2421882,Line1
3949,1,1,504165,1550268837.3686748,Line2
3950,1,1,4167,1550268849.251404,Line1
3951,1,1,504166,1550268852.3701105,Line2
3952,1,1,4168,1550268864.281099,Line1
3953,0,0,504167,1550268867.3775473,Line2
3954,1,1,504168,1550268882.3847442,Line2
3955,0,0,4169,1550268879.2881408,Line1
3956,1,1,504169,1550268897.395669,Line2
3957,1,1,4170,1550268894.3015957,Line1
3958,1,1,504170,1550268912.4089508,Line2
3959,0,0,4171,1550268909.3137543,Line1
3960,1,1,504171,1550268927.42325,Line2
3961,1,1,4172,1550268924.3253648,Line1
3962,1,1,504172,1550268942.4347606,Line2
3963,0,0,4173,1550268939.3403919,Line1
3964,1,1,4174,1550268954.3423326,Line1
3965,0,0,504173,1550268957.439296,Line2
3966,1,1,4175,1550268969.3497376,Line1
3967,1,1,504174,1550268972.444167,Line2
3968,1,1,4176,1550268984.3561783,Line1
3969,0,0,504175,1550268987.450535,Line2
3970,1,1,504176,1550269002.4595964,Line2
3971,0,0,4177,1550268999.3627763,Line1
3972,1,1,504177,1550269017.465562,Line2
3973,0,0,4178,1550269014.372107,Line1
3974,1,1,504178,1550269032.4733758,Line2
3975,1,1,4179,1550269029.3797848,Line1
3976,1,1,504179,1550269047.4830432,Line2
3977,1,1,4180,1550269044.3864627,Line1
3978,1,1,4181,1550269059.3976743,Line1
3979,1,1,504180,1550269062.4919398,Line2
3980,1,1,4182,1550269074.3994498,Line1
3981,1,1,504181,1550269077.4968534,Line2
3982,1,1,4183,1550269089.4108462,Line1
3983,1,1,504182,1550269092.5051136,Line2
3984,1,1,4184,1550269104.4366412,Line1
3985,1,1,504183,1550269107.5186071,Line2
3986,1,1,504184,1550269122.528078,Line2
3987,0,0,4185,1550269119.4484842,Line1
3988,1,1,4186,1550269134.4516513,Line1
3989,0,0,504185,1550269137.5296862,Line2
3990,1,1,504186,1550269152.5379767,Line2
3991,0,0,4187,1550269149.4582448,Line1
3992,1,1,4188,1550269164.4643595,Line1
3993,0,0,504187,1550269167.5464423,Line2
3994,1,1,4189,1550269179.4702296,Line1
3995,0,0,504188,1550269182.5478933,Line2
3996,1,1,4190,1550269194.4744875,Line1
3997,1,1,504189,1550269197.5542397,Line2
3998,1,1,4191,1550269209.4860804,Line1
3999,1,1,504190,1550269212.5658386,Line2
4000,1,1,4192,1550269224.4953542,Line1
4001,1,1,504191,1550269227.5660975,Line2
4002,1,1,4193,1550269239.4983332,Line1
4003,0,0,504192,1550269242.5779028,Line2
4004,1,1,4194,1550269254.5024858,Line1
4005,1,1,504193,1550269257.5835207,Line2
4006,1,1,4195,1550269269.5124946,Line1
4007,1,1,504194,1550269272.5923696,Line2
4008,1,1,4196,1550269284.5175078,Line1
4009,1,1,504195,1550269287.5993395,Line2
4010,1,1,504196,1550269302.610154,Line2
4011,0,0,4197,1550269299.528233,Line1
4012,1,1,504197,1550269317.6238875,Line2
4013,1,1,4198,1550269314.543763,Line1
4014,1,1,4199,1550269329.553002,Line1
4015,0,0,504198,1550269332.6494248,Line2
4016,1,1,4200,1550269344.5589304,Line1
4017,0,0,504199,1550269347.660866,Line2
4018,1,1,4201,1550269359.570004,Line1
4019,1,1,504200,1550269362.664954,Line2
4020,1,1,4202,1550269374.576621,Line1
4021,1,1,504201,1550269377.6741714,Line2
4022,0,0,4203,1550269389.5789444,Line1
4023,0,0,504202,1550269392.6746478,Line2
4024,1,1,4204,1550269404.590858,Line1
4025,1,1,4205,1550269419.5934868,Line1
4026,0,0,504203,1550269407.6839283,Line2
4027,1,1,504204,1550269422.6900694,Line2
4028,1,1,4206,1550269434.599743,Line1
4029,1,1,4207,1550269449.6116512,Line1
4030,0,0,504205,1550269437.6960237,Line2
4031,1,1,504206,1550269452.7063084,Line2
4032,1,1,4208,1550269464.6197543,Line1
4033,0,0,504207,1550269467.7149568,Line2
4034,1,1,4209,1550269479.627947,Line1
4035,1,1,504208,1550269482.7380464,Line2
4036,1,1,504209,1550269497.741993,Line2
4037,0,0,4210,1550269494.6362848,Line1
4038,1,1,4211,1550269509.6387157,Line1
4039,0,0,504210,1550269512.7489505,Line2
4040,1,1,504211,1550269527.7551777,Line2
4041,0,0,4212,1550269524.6449182,Line1
4042,1,1,504212,1550269542.7594478,Line2
4043,0,0,4213,1550269539.6494794,Line1
4044,1,1,504213,1550269557.7629085,Line2
4045,1,1,4214,1550269554.6557562,Line1
4046,1,1,504214,1550269572.7745275,Line2
4047,1,1,4215,1550269569.6624231,Line1
4048,1,1,4216,1550269584.6715882,Line1
4049,1,1,504215,1550269587.7815635,Line2
4050,1,1,4217,1550269599.6799498,Line1
4051,0,0,504216,1550269602.790248,Line2
4052,1,1,4218,1550269614.6804414,Line1
4053,1,1,504217,1550269617.7928605,Line2
4054,1,1,504218,1550269632.7987251,Line2
4055,0,0,4219,1550269629.687844,Line1
4056,1,1,504219,1550269647.805011,Line2
4057,0,0,4220,1550269644.6950457,Line1
4058,1,1,504220,1550269662.8079922,Line2
4059,1,1,4221,1550269659.6981714,Line1
4060,1,1,504221,1550269677.8162818,Line2
4061,1,1,4222,1550269674.7041206,Line1
4062,1,1,4223,1550269689.713624,Line1
4063,1,1,504222,1550269692.8243816,Line2
4064,1,1,4224,1550269704.7227895,Line1
4065,1,1,504223,1550269707.8337624,Line2
4066,1,1,4225,1550269719.7249627,Line1
4067,1,1,504224,1550269722.83805,Line2
4068,1,1,4226,1550269734.7383678,Line1
4069,1,1,504225,1550269737.8469877,Line2
4070,1,1,4227,1550269749.7435174,Line1
4071,1,1,504226,1550269752.886015,Line2
4072,1,1,4228,1550269764.755371,Line1
4073,0,0,504227,1550269767.889053,Line2
4074,1,1,4229,1550269779.7695012,Line1
4075,1,1,504228,1550269782.8964076,Line2
4076,1,1,4230,1550269794.7770126,Line1
4077,1,1,504229,1550269797.902534,Line2
4078,1,1,4231,1550269809.7833009,Line1
4079,1,1,504230,1550269812.9097764,Line2
4080,1,1,4232,1550269824.7938542,Line1
4081,1,1,504231,1550269827.9204032,Line2
4082,1,1,4233,1550269839.8039508,Line1
4083,1,1,504232,1550269842.930524,Line2
4084,1,1,4234,1550269854.8131177,Line1
4085,1,1,504233,1550269857.938649,Line2
4086,1,1,4235,1550269869.8193493,Line1
4087,1,1,504234,1550269872.9471428,Line2
4088,1,1,4236,1550269884.829471,Line1
4089,1,1,504235,1550269887.955945,Line2
4090,1,1,4237,1550269899.8365993,Line1
4091,1,1,504236,1550269902.9644372,Line2
4092,1,1,4238,1550269914.849399,Line1
4093,1,1,504237,1550269917.9758296,Line2
4094,1,1,4239,1550269929.850386,Line1
4095,0,0,504238,1550269932.991442,Line2
4096,1,1,4240,1550269944.8723106,Line1
4097,1,1,504239,1550269947.999257,Line2
4098,1,1,4241,1550269959.8813238,Line1
4099,1,1,504240,1550269963.0077498,Line2
4100,1,1,4242,1550269974.8903284,Line1
4101,1,1,504241,1550269978.0169783,Line2
4102,1,1,4243,1550269989.8995974,Line1
4103,0,0,504242,1550269993.027331,Line2
4104,1,1,4244,1550270004.907006,Line1
4105,0,0,504243,1550270008.0353546,Line2
4106,1,1,4245,1550270019.9178646,Line1
4107,1,1,504244,1550270023.0421646,Line2
4108,1,1,504245,1550270038.0484705,Line2
4109,0,0,4246,1550270034.9229598,Line1
4110,1,1,504246,1550270053.062739,Line2
4111,1,1,4247,1550270049.9371636,Line1
4112,0,0,4248,1550270064.945574,Line1
4113,0,0,504247,1550270068.0742824,Line2
4114,1,1,4249,1550270079.9505198,Line1
4115,1,1,504248,1550270083.0770998,Line2
4116,1,1,4250,1550270094.9539373,Line1
4117,1,1,504249,1550270098.0815046,Line2
4118,1,1,4251,1550270109.9634616,Line1
4119,1,1,504250,1550270113.0890534,Line2
4120,1,1,4252,1550270124.9727025,Line1
4121,1,1,504251,1550270128.1015265,Line2
4122,1,1,4253,1550270139.9821906,Line1
4123,1,1,504252,1550270143.108679,Line2
4124,1,1,504253,1550270158.1181953,Line2
4125,0,0,4254,1550270154.9926958,Line1
4126,1,1,4255,1550270169.99889,Line1
4127,0,0,504254,1550270173.1255012,Line2
4128,1,1,4256,1550270185.0050068,Line1
4129,0,0,504255,1550270188.130615,Line2
4130,1,1,4257,1550270200.013337,Line1
4131,1,1,504256,1550270203.1357195,Line2
4132,1,1,504257,1550270218.1445713,Line2
4133,0,0,4258,1550270215.016879,Line1
4134,1,1,504258,1550270233.1572323,Line2
4135,1,1,4259,1550270230.0317314,Line1
4136,1,1,4260,1550270245.0382364,Line1
4137,1,1,504259,1550270248.1646922,Line2
4138,1,1,4261,1550270260.049927,Line1
4139,0,0,504260,1550270263.1787336,Line2
4140,1,1,504261,1550270278.18434,Line2
4141,0,0,4262,1550270275.0587318,Line1
4142,1,1,504262,1550270293.1856146,Line2
4143,1,1,4263,1550270290.0590954,Line1
4144,1,1,4264,1550270305.0661726,Line1
4145,1,1,504263,1550270308.192678,Line2
4146,1,1,4265,1550270320.0778584,Line1
4147,1,1,504264,1550270323.2056656,Line2
4148,1,1,4266,1550270335.0863914,Line1
4149,1,1,504265,1550270338.2119045,Line2
4150,1,1,4267,1550270350.0937774,Line1
4151,1,1,504266,1550270353.2215993,Line2
4152,1,1,4268,1550270365.103879,Line1
4153,1,1,504267,1550270368.2303016,Line2
4154,1,1,4269,1550270380.11226,Line1
4155,1,1,504268,1550270383.240142,Line2
4156,1,1,504269,1550270398.248494,Line2
4157,0,0,4270,1550270395.1219823,Line1
4158,1,1,504270,1550270413.2636337,Line2
4159,1,1,4271,1550270410.1223247,Line1
4160,1,1,4272,1550270425.1278138,Line1
4161,1,1,504271,1550270428.269943,Line2
4162,1,1,4273,1550270440.1341975,Line1
4163,1,1,504272,1550270443.2785795,Line2
4164,1,1,4274,1550270455.1485565,Line1
4165,1,1,504273,1550270458.2896404,Line2
4166,1,1,4275,1550270470.1536365,Line1
